Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,id,function_name,codeFunctions,originalComment,codeComment,human_conciseness,human_fluency,human_content_adequacy,BLEU_1,ROUGE_1_P,ROUGE_W_R,CodeT5_plus_CS,BERTScore_R,SentenceBERT_CS,InferSent_CS,SIDE_score,C_Coeff,SIDE_emb,model_content_adequacy,model_conciseness,model_fluency
221,221,221,222,__str__,"def __str__(self):
        
        error_message = ""({0})\n"" ""Reason: {1}\n"".format(self.status, self.reason)
        if self.headers:
            error_message += ""HTTP response headers: {0}\n"".format(self.headers)

        if self.body:
            error_message += ""HTTP response body: {0}\n"".format(self.body)

        return error_message",Custom error messages for exception,Generate a formatted error message from HTTP response details.,5.0,5.0,5.0,0.5,0.2222222222222222,0.4,0.6286871433258057,0.46263927,0.41100034,0.7688943,0.96890789270401,0.3333333333333333,0.5024166685080709,5.0,5.0,5.0
222,222,222,223,_save_image,"def _save_image(self, image_data_base64: str) -> str:
        
        image_data = base64.b64decode(image_data_base64)
        # Randomly generate a filename.
        filename = f""{uuid.uuid4().hex}.png""
        path = os.path.join(self.output_dir, filename)
        with open(path, ""wb"") as f:
            f.write(image_data)
        return os.path.abspath(path)",Save image data to a file.,"Decode base64 image data, save as PNG, and return file path.",5.0,5.0,5.0,0.4166666666666667,0.3636363636363636,0.5,0.6121618151664734,0.345559,0.4825201,0.71408606,0.8274030685424805,0.2727272727272727,0.612986058624291,5.0,5.0,5.0
223,223,223,224,setUp,"def setUp(self):
        
        # Create mock modules
        self.mock_qdrant = MagicMock()
        self.mock_models = MagicMock()
        self.mock_qdrant.models = self.mock_models
        
        # Create the module patcher
        self.module_patcher = patch.dict('sys.modules', {
            'qdrant_client': self.mock_qdrant,
            'qdrant_client.models': self.mock_models
        })
        self.module_patcher.start()
        
        # Import after mocking
        from deepsearcher.vector_db import Qdrant
        from deepsearcher.loader.splitter import Chunk
        from deepsearcher.vector_db.base import RetrievalResult
        
        self.Qdrant = Qdrant
        self.Chunk = Chunk
        self.RetrievalResult = RetrievalResult",Set up test fixtures.,Set up test environment with mocked modules for deepsearcher components.,5.0,5.0,5.0,0.2777777777777778,0.3,0.75,0.641305148601532,0.47809386,0.46644062,0.5598432,0.9522305727005004,0.1,0.5589583843976219,5.0,5.0,5.0
224,224,224,225,execute_method,"def execute_method(self, method: Union[str, bytes], *args, **kwargs):
        
        if self.vllm_tp_rank == 0 and method != ""execute_model"":
            print(f""[DP={self.vllm_dp_rank},TP={self.vllm_tp_rank}] execute_method: {method if isinstance(method, str) else 'Callable'}"")
        return self.rollout.execute_method(method, *args, **kwargs)",Called by ExternalRayDistributedExecutor collective_rpc.,Execute a method with logging for specific conditions and delegate execution,5.0,4.0,5.0,0.5131578947368421,0.0,0.0,0.6200000643730164,-0.09058739,0.38071597,0.029290428,0.8561122417449951,0.2727272727272727,0.4466629552074488,4.0,5.0,4.0
225,225,225,226,visualize_scroll,"def visualize_scroll(self, direction: str, clicks: int, img_base64: str) -> None:
        
        if (
            not self.agent.save_trajectory
            or not hasattr(self.agent, ""experiment_manager"")
            or not self.agent.experiment_manager
        ):
            return

        try:
            # Use the visualization utility
            img = visualize_scroll(direction, clicks, img_base64)

            # Save the visualization
            self.agent.experiment_manager.save_action_visualization(
                img, ""scroll"", f""{direction}_{clicks}""
            )
        except Exception as e:
            logger.error(f""Error visualizing scroll: {str(e)}"")",Visualize a scroll action by drawing arrows on the screenshot.,Visualize and save scroll action using base64 image data if conditions are met.,5.0,5.0,4.0,0.6708860759493671,0.2307692307692307,0.3,0.5937885046005249,0.49340162,0.37457907,0.6659483,0.9632166624069214,0.2307692307692307,0.5524738831265316,5.0,5.0,5.0
226,226,226,227,_passages2string,"def _passages2string(retrieval_result):
    
    format_reference = """"
    for idx, doc_item in enumerate(retrieval_result):
        content = doc_item[""document""][""contents""]
        title = content.split(""\n"")[0]
        text = ""\n"".join(content.split(""\n"")[1:])
        format_reference += f""Doc {idx + 1} (Title: {title})\n{text}\n\n""
    return format_reference.strip()",Convert retrieval results to formatted string.,Convert retrieved documents into formatted string summaries.,5.0,5.0,5.0,0.7333333333333333,0.5714285714285714,0.6666666666666666,0.5484346151351929,0.6742938,0.8667185,0.7922747,0.7806447744369507,0.0,0.4706825015705319,5.0,5.0,5.0
227,227,227,228,format_search_results,"def format_search_results(self, results: list[tuple[BaseTool, str, float]]) -> str:
        

        # Only show top_k results
        results = results

        formatted_output = ""Search results\n\n""

        for i, (tool, server_name, score) in enumerate(results):
            # Format score as percentage
            if i < 5:
                score_pct = f""{score * 100:.1f}%""
                logger.info(f""{i}: {tool.name} ({score_pct} match)"")
            formatted_output += f""[{i + 1}] Tool: {tool.name} ({score_pct} match)\n""
            formatted_output += f""    Server: {server_name}\n""
            formatted_output += f""    Description: {tool.description}\n\n""

        # Add footer with information about how to use the results
        formatted_output += (
            ""\nTo use a tool, connect to the appropriate server first, then invoke the tool.""
        )

        return formatted_output",Format search results in a consistent format.,Format and display top search results with tool details and usage instructions.,5.0,5.0,4.0,0.5443037974683544,0.25,0.4285714285714285,0.5410774350166321,0.42846173,0.5394616,0.76158,0.8821830749511719,0.6666666666666666,0.6755074055942557,4.0,4.0,5.0
228,228,228,229,session_init_data,"def session_init_data(self) -> list[dict[str, Any]]:
        
        session_update = {
            ""turn_detection"": {""type"": ""server_vad""},
            ""voice"": self._voice,
            ""modalities"": [""audio"", ""text""],
            ""temperature"": self._temperature,
        }
        return [{""type"": ""session.update"", ""session"": session_update}]",Control initial session with OpenAI.,"Initialize session data with voice, modalities, and detection settings",5.0,5.0,4.0,0.4285714285714285,0.3333333333333333,0.6,0.5726958513259888,0.27901566,0.49110156,0.6421318,0.9114428758621216,0.0,0.5959901881857749,5.0,5.0,5.0
229,229,229,230,_is_supported,"def _is_supported(self, file_path: str) -> bool:
        
        ext = Path(file_path).suffix.lower()
        if ext not in self.SUPPORTED_EXTENSIONS:
            logger.warning(f""Unsupported file extension: {ext} for file: {file_path}"")
            return False
        return True",Check if the file extension is supported.,"Check if a file's extension is within supported types, logging warnings otherwise.",5.0,5.0,5.0,0.5,0.4615384615384615,0.8571428571428571,0.645439863204956,0.63941336,0.7399711,0.70738417,0.9263256788253784,0.3333333333333333,0.5696209956100418,5.0,5.0,5.0
230,230,230,231,generate_diff_html,"def generate_diff_html(a, b):
    
    seq_matcher = SequenceMatcher(None, a, b)
    output_html = """"
    for opcode, a0, a1, b0, b1 in seq_matcher.get_opcodes():
        if opcode == ""equal"":
            output_html += a[a0:a1]
        elif opcode == ""insert"":
            output_html += f""<span class='added'>{b[b0:b1]}</span>""
        elif opcode == ""delete"":
            output_html += f""<span class='removed'>{a[a0:a1]}</span>""
        elif opcode == ""replace"":
            output_html += f""<span class='removed'>{a[a0:a1]}</span><span class='added'>{b[b0:b1]}</span>""
    return output_html",Generates HTML with differences between strings a and b.,Generate HTML highlighting differences between two text sequences.,5.0,5.0,5.0,0.7424242424242424,0.5,0.4444444444444444,0.5216941833496094,0.46231917,0.7205079,0.819109,0.9717472791671752,0.0,0.5305307900152759,5.0,5.0,5.0
231,231,231,232,get_dataset_info,"def get_dataset_info(cls) -> Dict[str, str]:
        
        return {
            ""id"": ""simpleqa"",
            ""name"": ""SimpleQA"",
            ""description"": ""Simple question-answering evaluation dataset"",
            ""url"": cls.get_default_dataset_path(),
        }",Get basic information about the dataset.,Returns metadata for a SimpleQA question-answering dataset.,5.0,5.0,5.0,0.576271186440678,0.125,0.1666666666666666,0.6259832382202148,0.43015537,0.5792612,0.50919163,0.9286969304084778,0.4285714285714285,0.5037796392799716,5.0,5.0,5.0
232,232,232,233,_build_docker_image,"def _build_docker_image(self):
    
    if not self.docker_path:
      raise ValueError('Docker path is not set.')
    if not os.path.exists(self.docker_path):
      raise FileNotFoundError(f'Invalid Docker path: {self.docker_path}')

    logger.info('Building Docker image...')
    self._client.images.build(
        path=self.docker_path,
        tag=self.image,
        rm=True,
    )
    logger.info('Docker image: %s built.', self.image)",Builds the Docker image.,"Builds a Docker image from a specified path, logging progress and errors.",5.0,5.0,5.0,0.3287671232876712,0.25,0.75,0.6221504211425781,0.7561332,0.5782639,0.2851833,0.968301236629486,0.4166666666666667,0.6027684124193151,4.0,5.0,5.0
233,233,233,234,_create_relevant_node,"def _create_relevant_node(
        self, node: Dict[str, Any], relevance_score: float, reason: str
    ) -> Dict[str, Any]:
        
        relevant_node = {
            ""id"": node[""id""],
            ""name"": node[""name""],
            ""type"": node[""type""],
            ""relevance_score"": relevance_score,
            ""reason"": reason,
            ""children"": [],
        }

        for field in [""file_path"", ""start_line"", ""end_line"", ""relationship""]:
            if field in node:
                relevant_node[field] = node[field]

        return relevant_node",Create a node with relevance information,Constructs a node dictionary with relevance metadata and optional fields.,5.0,5.0,3.0,0.547945205479452,0.4,0.6666666666666666,0.510909378528595,0.50453615,0.6327576,0.8031275,0.7930824756622314,0.2,0.6251225728177408,5.0,5.0,5.0
234,234,234,235,get_speaker_selection_result,"def get_speaker_selection_result(self, groupchat: ""GroupChat"") -> Optional[Union[Agent, str]]:
        
        if self.agent_name is not None:
            # Find the agent by name in the groupchat
            for agent in groupchat.agents:
                if agent.name == self.agent_name:
                    return agent
            raise ValueError(f""Agent '{self.agent_name}' not found in groupchat."")
        elif self.speaker_selection_method is not None:
            return self.speaker_selection_method
        elif self.terminate is not None and self.terminate:
            return None
        else:
            raise ValueError(
                ""Unable to establish speaker selection result. No terminate, agent, or speaker selection method provided.""
            )",Get the speaker selection result.,Determine speaker selection in group chat based on agent name or method,5.0,5.0,4.0,0.4225352112676056,0.1666666666666666,0.4,0.6121364831924438,0.5041849,0.5601335,0.5572481,0.8931816816329956,0.6666666666666666,0.6533703398912142,4.0,5.0,4.0
235,235,235,236,file_uri_to_path,"def file_uri_to_path(file_uri: str) -> Tuple[str | None, str]:
    
    parsed = urlparse(file_uri)
    if parsed.scheme != ""file"":
        raise ValueError(f""Not a file URL: {file_uri}"")

    netloc = parsed.netloc if parsed.netloc else None
    path = os.path.abspath(url2pathname(parsed.path))
    return netloc, path",Convert a file URI to a local file path,Convert file URI to local file path and network location.,5.0,5.0,5.0,0.6842105263157895,0.7,0.7777777777777778,0.5959070324897766,0.6893345,0.8139022,0.93888545,0.9470927119255066,0.3,0.5190100709128689,5.0,5.0,5.0
236,236,236,237,_is_video_file,"def _is_video_file(self, file: bytes, filename: str) -> bool:
        
        try:
            kind = filetype.guess(file)
            return kind is not None and kind.mime.startswith(""video/"")
        except Exception as e:
            logging.error(f""Error detecting file type: {str(e)}"")
            return False",Check if the file is a video file.,Determine if a file is a video based on its MIME type.,5.0,5.0,4.0,0.5,0.4166666666666667,0.625,0.6581978797912598,0.57059383,0.54481447,0.8052004,0.9037581086158752,0.5833333333333334,0.5993697641751092,5.0,5.0,5.0
237,237,237,238,context,"def context(self) -> ""Context"":
        
        # First try instance context
        if self._context is not None:
            return self._context

        try:
            # Fall back to global context if available
            from mcp_agent.core.context import get_current_context

            return get_current_context()
        except Exception as e:
            raise RuntimeError(
                f""No context available for {self.__class__.__name__}. ""
                ""Either initialize MCPApp first or pass context explicitly.""
            ) from e","Get context, with graceful fallback to global context if needed.","Retrieve instance or global context, raising error if unavailable.",5.0,5.0,5.0,0.7272727272727273,0.3333333333333333,0.3,0.6537988185882568,0.19658479,0.52651256,0.7022137,0.8917464017868042,0.5555555555555556,0.5030192863002184,5.0,5.0,5.0
238,238,238,239,get_system_message,"def get_system_message() -> Dict[str, str]:
    
    return {
        ""role"": ""system"",
        ""content"": ,
    }",Return the standard system message for Morphik's query agent.,Define a function to return a dictionary with system role and content keys.,5.0,5.0,4.0,0.64,0.1538461538461538,0.2,0.6193315386772156,0.25120372,0.41373017,0.71994483,0.186603844165802,0.2307692307692307,0.5316806919303404,2.0,5.0,4.0
239,239,239,240,format_step_result,"def format_step_result(step_result: StepResult) -> str:
    
    tasks_str = ""\n"".join(
        f""  - {format_task_result(task)}"" for task in step_result.task_results
    )
    return STEP_RESULT_TEMPLATE.format(
        step_description=step_result.step.description,
        step_result=step_result.result,
        tasks_str=tasks_str,
    )",Format a step result for display to planners,Format step results into a structured string using a template.,5.0,5.0,4.0,0.6290322580645161,0.4,0.375,0.5543288588523865,0.18498546,0.5572624,0.68857646,0.9494355916976928,0.2,0.5923024073985095,4.0,5.0,5.0
240,240,240,241,update_presigned_url,"def update_presigned_url(self, presigned_url, base_url):
        
        #To Do: If Proxy URL has domain name how do we handle such cases
        
        presigned_parts = urlparse(presigned_url)
        base_parts = urlparse(base_url)
        # Check if base_url contains localhost or an IP address
        if re.match(r'^(localhost|\d{1,3}(\.\d{1,3}){3})$', base_parts.hostname):
            new_netloc = base_parts.hostname  # Extract domain from base_url
            if base_parts.port:  # Add port if present in base_url
                new_netloc += f"":{base_parts.port}""
            updated_parts = presigned_parts._replace(netloc=new_netloc)
            return urlunparse(updated_parts)
        return presigned_url","Replaces the domain (and port, if applicable) of the presigned URL with that of the base URL only if the base URL contains 'localhost' or an IP address.",Update presigned URL's domain to match base URL if it's localhost or IP.,5.0,5.0,4.0,0.3246208629772402,0.6,0.2857142857142857,0.6869399547576904,0.27119163,0.7424176,0.7741761,0.965293288230896,0.5384615384615384,0.6780948285290945,5.0,5.0,4.0
241,241,241,242,get_audio_files,"def get_audio_files(df):
    
    audios = []
    for index, row in df.iterrows():
        number = row['number']
        line_count = len(eval(row['lines']) if isinstance(row['lines'], str) else row['lines'])
        for line_index in range(line_count):
            temp_file = OUTPUT_FILE_TEMPLATE.format(f""{number}_{line_index}"")
            audios.append(temp_file)
    return audios",Generate a list of audio file paths,Generate audio file paths based on data frame content,5.0,5.0,4.0,0.6226415094339622,0.4444444444444444,0.5714285714285714,0.4967616200447082,0.59399587,0.9106453,0.87222916,0.7767612934112549,0.2222222222222222,0.4924014555744831,4.0,5.0,4.0
242,242,242,243,resolve,"def resolve(self, override: ModelSettings | None) -> ModelSettings:
        
        if override is None:
            return self

        changes = {
            field.name: getattr(override, field.name)
            for field in fields(self)
            if getattr(override, field.name) is not None
        }
        return replace(self, **changes)",Produce a new ModelSettings by overlaying any non-None values from the override on top of this instance.,Merge default settings with overrides to produce updated configuration.,5.0,5.0,4.0,0.5663259256864519,0.2222222222222222,0.0555555555555555,0.5835825800895691,0.038757578,0.58475316,0.6739266,0.6403449177742004,0.1111111111111111,0.5038901708519377,5.0,5.0,5.0
243,243,243,244,generate_new_ids,"def generate_new_ids(self):
        
        # Generate new UUID
        dev_device_id = str(uuid.uuid4())

        # Generate new machineId (64 characters of hexadecimal)
        machine_id = hashlib.sha256(os.urandom(32)).hexdigest()

        # Generate new macMachineId (128 characters of hexadecimal)
        mac_machine_id = hashlib.sha512(os.urandom(64)).hexdigest()

        # Generate new sqmId
        sqm_id = ""{"" + str(uuid.uuid4()).upper() + ""}""

        self.update_machine_id_file(dev_device_id)

        return {
            ""telemetry.devDeviceId"": dev_device_id,
            ""telemetry.macMachineId"": mac_machine_id,
            ""telemetry.machineId"": machine_id,
            ""telemetry.sqmId"": sqm_id,
            ""storage.serviceMachineId"": dev_device_id,  # Add storage.serviceMachineId
        }",Generate new machine ID,Generate unique identifiers for telemetry and storage purposes.,5.0,5.0,4.0,0.2857142857142857,0.125,0.25,0.5866208076477051,0.44805062,0.26086345,0.62705594,0.6816763281822205,0.25,0.5969943909255622,4.0,5.0,5.0
244,244,244,245,_format_child_blocks,"def _format_child_blocks(
        self, block_content: dict, block: dict, block_type: str, page_breadcrumbs: List[Breadcrumb]
    ) -> str:
        
        if block_type == ""child_page"":
            title = block_content.get(""title"", ""Untitled Page"")
            return f""馃搫 **[{title}]** (Child Page)""
        else:  # child_database
            return self._format_child_database_block(block_content, block, page_breadcrumbs)",Format child page and database blocks.,Formats child blocks as either a page or database based on type.,5.0,5.0,4.0,0.59375,0.4166666666666667,0.6666666666666666,0.6003019213676453,0.5919199,0.70857245,0.7849834,0.9199937582015992,0.25,0.6326762013325415,4.0,5.0,5.0
245,245,245,246,load_ioi_tests_for_year,"def load_ioi_tests_for_year(year: int) -> dict[str, dict[str, tuple[str, str]]]:
    
    tests_dataset = load_dataset(""open-r1/ioi-test-cases"", name=f""{year}"", split=""train"")
    test_cases = defaultdict(dict)
    for test_case in tests_dataset:
        test_cases[test_case[""problem_id""]][test_case[""test_name""]] = test_case[""test_input""], test_case[""test_output""]
    return test_cases",Load IOI tests for a given year.,Load and organize IOI test cases by year into a structured dictionary.,5.0,5.0,4.0,0.4285714285714285,0.4166666666666667,0.5714285714285714,0.6362426280975342,0.43331128,0.73031557,0.6598391,0.9641126990318298,0.1666666666666666,0.7290733477341932,5.0,5.0,5.0
246,246,246,247,get_api_version,"def get_api_version(cls) -> str:
        
        logger.debug(""Retrieving DeepSeek Azure API version from config"")
        provider_config = CONFIG.llm_endpoints.get(""deepseek_azure"")
        if provider_config and provider_config.api_version:
            logger.debug(f""DeepSeek Azure API version: {provider_config.api_version}"")
            return provider_config.api_version
        logger.warning(""DeepSeek Azure API version not found in config"")
        return None",Get DeepSeek Azure API version from config,Retrieve and log the DeepSeek Azure API version from configuration settings.,5.0,5.0,4.0,0.5394736842105263,0.4545454545454545,0.7142857142857143,0.6996840238571167,0.75332075,0.671474,0.8743998,0.946639120578766,0.5454545454545454,0.7201298809747719,5.0,5.0,5.0
247,247,247,248,_update_analyze_status_failed,"def _update_analyze_status_failed(self, doc_id: int) -> None:
        
        try:
            with self._repository._db.session() as session:
                document = session.get(self._repository.model, doc_id)
                if document:
                    document.analyze_status = ProcessStatus.FAILED
                    session.commit()
                    logger.debug(f""Updated analyze status for document {doc_id} to FAILED"")
                else:
                    logger.warning(f""Document not found with id: {doc_id}"")
        except Exception as e:
            logger.error(f""Error updating document analyze status: {str(e)}"")",update status as failed,Update document status to FAILED in database and log the outcome,5.0,5.0,4.0,0.3437499999999999,0.2727272727272727,0.75,0.4761110842227936,0.3085,0.49165905,0.68657094,0.8944357633590698,0.3636363636363636,0.6363931016883307,5.0,5.0,5.0
248,248,248,249,matches,"def matches(self, uri: str) -> dict[str, Any] | None:
        
        # Convert template to regex pattern
        pattern = self.uri_template.replace(""{"", ""(?P<"").replace(""}"", "">[^/]+)"")
        match = re.match(f""^{pattern}$"", uri)
        if match:
            return match.groupdict()
        return None",Check if URI matches template and extract parameters.,Extracts parameters from a URI using a template-based regex pattern.,5.0,5.0,4.0,0.6911764705882353,0.3636363636363636,0.25,0.6771364212036133,0.3383041,0.7787325,0.7268159,0.6529864072799683,0.5,0.5752199062036881,5.0,5.0,5.0
249,249,249,250,_retry_if_not_cancelled_and_failed,"def _retry_if_not_cancelled_and_failed(retry_state):
    
    if retry_state.outcome.failed:
        exception = retry_state.outcome.exception()
        # Don't retry on CancelledError
        if isinstance(exception, asyncio.CancelledError):
            logger.debug(""Operation was cancelled, not retrying"")
            return False
        # Retry on network related errors
        if isinstance(
            exception, httpx.HTTPError | ConnectionError | ValueError | TimeoutError
        ):
            logger.warning(f""Network error occurred: {exception}, will retry"")
            return True
    # Don't retry on success
    return False",Only retry if the exception is not CancelledError and the attempt failed.,Determine retry eligibility based on operation failure and exception type,5.0,5.0,3.0,0.8082191780821918,0.3,0.1666666666666666,0.620893657207489,0.18624967,0.68502855,0.67622316,0.930624544620514,0.3,0.57527958700641,5.0,5.0,5.0
250,250,250,251,validate_config_values,"def validate_config_values(self):
        
        for key, value in self.__dict__.items():
            if isinstance(value, dict):
                raise ValueError(f""Value for '{key}' must not be a dictionary (depth 0 only)"")
        return self",Validate that no values are dictionaries (depth 0).,Ensure configuration values are not dictionaries at the top level.,5.0,5.0,4.0,0.6515151515151515,0.3,0.375,0.648651123046875,0.15031764,0.58480895,0.7574088,0.8302600383758545,0.3,0.5697123269122899,5.0,5.0,5.0
251,251,251,252,prompt_fn,"def prompt_fn(line, task_name: str = None):
    
    return Doc(
        task_name=task_name,
        query=line[""problem""],
        choices=[line[""solution""]],
        gold_index=0,
    )",Assumes the model is either prompted to emit \boxed{answer} or does so automatically,Create a document object with task details and solution choices.,5.0,5.0,3.0,0.617300686923729,0.0,0.0,0.5356211066246033,-0.16235983,0.26552764,0.59188193,0.739607572555542,0.1,0.5099188999543666,4.0,4.0,4.0
252,252,252,253,_get_gradio_app_code,"def _get_gradio_app_code(self, tool_module_name: str = ""tool"") -> str:
        
        class_name = self.__class__.__name__
        return textwrap.dedent(
            f
        )",Get the Gradio app code.,Generates Gradio app code using the class name and tool module.,5.0,5.0,5.0,0.3809523809523809,0.3636363636363636,0.6,0.6020796895027161,0.5876586,0.7424404,0.59924257,0.8684122562408447,0.0,0.6284228781213512,1.0,4.0,4.0
253,253,253,254,to_dict,"def to_dict(self) -> dict:
        
        return {
            ""id"": self.id,
            ""space_id"": self.space_id,
            ""sender_endpoint"": self.sender_endpoint,
            ""content"": self.content,
            ""message_type"": self.message_type,
            ""round"": self.round,
            ""create_time"": self.create_time.isoformat(),
            ""role"": self.role
        }",Convert DTO to dictionary,Convert object attributes to a dictionary representation with formatted timestamps.,5.0,5.0,4.0,0.2650602409638554,0.3,0.75,0.5157296657562256,0.35180223,0.642046,0.7053882,0.8324585556983948,0.1,0.4390717287303995,5.0,4.0,5.0
254,254,254,255,from_runnable_config,"def from_runnable_config(
        cls, config: Optional[RunnableConfig] = None
    ) -> ""Configuration"":
        
        configurable = (
            config[""configurable""] if config and ""configurable"" in config else {}
        )
        values: dict[str, Any] = {
            f.name: os.environ.get(f.name.upper(), configurable.get(f.name))
            for f in fields(cls)
            if f.init
        }
        return cls(**{k: v for k, v in values.items() if v})",Create a Configuration instance from a RunnableConfig.,Create a configuration object from environment variables and optional settings.,5.0,5.0,4.0,0.620253164556962,0.4,0.5714285714285714,0.5754202008247375,0.45856297,0.53206575,0.7278217,0.942884087562561,0.2,0.3978423401282401,5.0,5.0,5.0
255,255,255,256,get_equation_hash,"def get_equation_hash(equation, bg_color=""white"", text_color=""black"", font_size=24):
    
    params_str = f""{equation}|{bg_color}|{text_color}|{font_size}""
    return hashlib.sha1(params_str.encode(""utf-8"")).hexdigest()",Calculate SHA1 hash of the equation string and rendering parameters.,Generate a unique hash for an equation with customizable display settings.,5.0,5.0,4.0,0.7837837837837838,0.1818181818181818,0.2,0.5873761773109436,0.42715472,0.6197639,0.6986042,0.8870594501495361,0.0909090909090909,0.5682171323709322,5.0,5.0,5.0
256,256,256,257,q_posterior_mean_variance,"def q_posterior_mean_variance(self, x_start, x_t, t):
        
        assert x_start.shape == x_t.shape
        posterior_mean = (
            _extract_into_tensor(self.posterior_mean_coef1, t, x_t.shape) * x_start
            + _extract_into_tensor(self.posterior_mean_coef2, t, x_t.shape) * x_t
        )
        posterior_variance = _extract_into_tensor(self.posterior_variance, t, x_t.shape)
        posterior_log_variance_clipped = _extract_into_tensor(self.posterior_log_variance_clipped, t, x_t.shape)
        assert (
            posterior_mean.shape[0]
            == posterior_variance.shape[0]
            == posterior_log_variance_clipped.shape[0]
            == x_start.shape[0]
        )
        return posterior_mean, posterior_variance, posterior_log_variance_clipped","Compute the mean and variance of the diffusion posterior: q(x_{t-1} | x_t, x_0)",Calculate posterior mean and variance for a given time step in a sequence.,5.0,5.0,3.0,0.6820525207492915,0.3076923076923077,0.1764705882352941,0.6301222443580627,-0.12169816,0.61417353,0.6565222,0.946980595588684,0.1538461538461538,0.5533033273164744,4.0,5.0,5.0
257,257,257,258,convert_to_srt_format,"def convert_to_srt_format(start_time, end_time):
    
    def seconds_to_hmsm(seconds):
        seconds = seconds % 60
        milliseconds = int(seconds * 1000) % 1000
        return f""{hours:02d}:{minutes:02d}:{int(seconds):02d},{milliseconds:03d}""

    start_srt = seconds_to_hmsm(start_time)
    end_srt = seconds_to_hmsm(end_time)
    return f""{start_srt} --> {end_srt}""","Convert time (in seconds) to the format: hours:minutes:seconds,milliseconds","Convert time intervals to SRT subtitle format with hours, minutes, seconds, and milliseconds.",5.0,5.0,4.0,0.7311827956989247,0.6153846153846154,0.7272727272727273,0.7123023867607117,0.32022774,0.7586349,0.6067091,0.896510124206543,0.1538461538461538,0.5675011849374364,4.0,5.0,5.0
258,258,258,259,save_report,"def save_report(report, filename=None):
    
    if filename is None:
        filename = f""test_report_{datetime.now().strftime('%Y%m%d_%H%M%S')}.txt""
    with open(filename, 'w') as file:
        file.write(report)
    print(f""Report saved to {os.path.abspath(filename)}"")",Save the report to a file.,Automatically save a report to a timestamped text file if no filename is provided.,5.0,5.0,4.0,0.2926829268292683,0.3571428571428571,0.8333333333333334,0.6864638924598694,0.3532493,0.62993777,0.5726719,0.9629654288291932,0.6428571428571429,0.6269167841559333,5.0,5.0,5.0
259,259,259,260,initialize_cache,"def initialize_cache(self, num_gpu_blocks: int, num_cpu_blocks: int) -> None:
        

        # NOTE: We log here to avoid multiple logs when number of workers is
        # greater than one. We could log in the engine, but not all executors
        # have GPUs.
        logger.info(""# GPU blocks: %d, # CPU blocks: %d"", num_gpu_blocks, num_cpu_blocks)

        self.cache_config.num_gpu_blocks = num_gpu_blocks
        self.cache_config.num_cpu_blocks = num_cpu_blocks

        if torch.distributed.get_rank() == 0:
            print(
                f'before init cache memory allocated: {torch.cuda.memory_allocated() / 1e9}GB, reserved: {torch.cuda.memory_reserved() / 1e9}GB'
            )
        self.worker.initialize_cache(num_gpu_blocks=num_gpu_blocks, num_cpu_blocks=num_cpu_blocks)
        if torch.distributed.get_rank() == 0:
            print(
                f'after init cache memory allocated: {torch.cuda.memory_allocated() / 1e9}GB, reserved: {torch.cuda.memory_reserved() / 1e9}GB'
            )",Initialize the KV cache in all workers.,Initialize and log cache configuration for GPU and CPU blocks in a distributed system.,5.0,5.0,3.0,0.4069767441860465,0.2142857142857142,0.4285714285714285,0.5928723812103271,0.41068673,0.37268606,0.7160021,0.8999134302139282,0.5,0.6806958903182607,5.0,5.0,5.0
260,260,260,261,get_db_context,"def get_db_context():
    
    if not _db_manager:
        raise HTTPException(
            status_code=status.HTTP_500_INTERNAL_SERVER_ERROR,
            detail=""Database manager not initialized"",
        )
    try:
        yield _db_manager
    except Exception as e:
        logger.error(f""Database operation failed: {str(e)}"")
        raise HTTPException(
            status_code=status.HTTP_500_INTERNAL_SERVER_ERROR,
            detail=""Database operation failed"",
        ) from e",Provide a transactional scope around a series of operations.,Ensure database manager is initialized and handle operation errors,5.0,5.0,3.0,0.7272727272727273,0.1111111111111111,0.1111111111111111,0.5497061610221863,0.22004768,0.2716055,0.559126,0.7543903589248657,0.3333333333333333,0.5122402879192983,5.0,5.0,4.0
261,261,261,262,get_processor,"def get_processor(cls, file_type: FileType) -> Type[BaseFileProcessor]:
        
        if not cls._initialized:
            cls.init()
        print(f""Current registered processors: {cls._processors}"")
        if file_type not in cls._processors:
            raise ValueError(f""No processor found for {file_type}"")
        return cls._processors[file_type]",Get processor before ensuring initialization,"Retrieve appropriate file processor based on file type, initializing if necessary.",5.0,5.0,4.0,0.5121951219512195,0.1818181818181818,0.4,0.6205538511276245,0.22455448,0.44723865,0.7779138,0.856975257396698,0.2727272727272727,0.6116776433788843,5.0,5.0,5.0
